REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
EC,2002-01,GASDIES,CLOSTLV,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,CLOSTLV,KBBL,602.0000,1
EC,2002-01,GASDIES,CLOSTLV,KBD,x,3
EC,2002-01,GASDIES,CLOSTLV,KL,95.7105,1
EC,2002-01,GASDIES,CLOSTLV,KTONS,81.3514,1
EC,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
EC,2002-01,GASDIES,IPTRANSF,KBBL,,3
EC,2002-01,GASDIES,IPTRANSF,KBD,,3
EC,2002-01,GASDIES,IPTRANSF,KL,,3
EC,2002-01,GASDIES,IPTRANSF,KTONS,,3
EC,2002-01,GASDIES,PTRANSF,CONVBBL,,3
EC,2002-01,GASDIES,PTRANSF,KBBL,,3
EC,2002-01,GASDIES,PTRANSF,KBD,,3
EC,2002-01,GASDIES,PTRANSF,KL,,3
EC,2002-01,GASDIES,PTRANSF,KTONS,,3
EC,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
EC,2002-01,GASDIES,RECEIPTS,KBBL,,3
EC,2002-01,GASDIES,RECEIPTS,KBD,,3
EC,2002-01,GASDIES,RECEIPTS,KL,,3
EC,2002-01,GASDIES,RECEIPTS,KTONS,,3
EC,2002-01,GASDIES,REFGROUT,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,REFGROUT,KBBL,1044.0000,1
EC,2002-01,GASDIES,REFGROUT,KBD,33.6774,1
EC,2002-01,GASDIES,REFGROUT,KL,165.9830,1
EC,2002-01,GASDIES,REFGROUT,KTONS,141.0811,1
EC,2002-01,GASDIES,STATDIFF,CONVBBL,,3
EC,2002-01,GASDIES,STATDIFF,KBBL,,3
EC,2002-01,GASDIES,STATDIFF,KBD,,3
EC,2002-01,GASDIES,STATDIFF,KL,,3
EC,2002-01,GASDIES,STATDIFF,KTONS,,3
EC,2002-01,GASDIES,STOCKCH,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,STOCKCH,KBBL,-118.0000,1
EC,2002-01,GASDIES,STOCKCH,KBD,x,3
EC,2002-01,GASDIES,STOCKCH,KL,-18.7605,1
EC,2002-01,GASDIES,STOCKCH,KTONS,-15.9459,1
EC,2002-01,GASDIES,TOTDEMO,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,TOTDEMO,KBBL,2146.0000,2
EC,2002-01,GASDIES,TOTDEMO,KBD,69.2258,2
EC,2002-01,GASDIES,TOTDEMO,KL,341.1873,2
EC,2002-01,GASDIES,TOTDEMO,KTONS,290.0000,2
EC,2002-01,GASDIES,TOTEXPSB,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,TOTEXPSB,KBBL,0.0000,3
EC,2002-01,GASDIES,TOTEXPSB,KBD,0.0000,3
EC,2002-01,GASDIES,TOTEXPSB,KL,0.0000,3
EC,2002-01,GASDIES,TOTEXPSB,KTONS,0.0000,3
EC,2002-01,GASDIES,TOTIMPSB,CONVBBL,7400.0000,3
EC,2002-01,GASDIES,TOTIMPSB,KBBL,306.0000,1
EC,2002-01,GASDIES,TOTIMPSB,KBD,9.8710,1
EC,2002-01,GASDIES,TOTIMPSB,KL,48.6502,1
EC,2002-01,GASDIES,TOTIMPSB,KTONS,41.3514,1
EC,2002-02,GASDIES,CLOSTLV,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,CLOSTLV,KBBL,491.0000,1
EC,2002-02,GASDIES,CLOSTLV,KBD,x,3
EC,2002-02,GASDIES,CLOSTLV,KL,78.0629,1
EC,2002-02,GASDIES,CLOSTLV,KTONS,66.3514,1
EC,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
EC,2002-02,GASDIES,IPTRANSF,KBBL,,3
EC,2002-02,GASDIES,IPTRANSF,KBD,,3
EC,2002-02,GASDIES,IPTRANSF,KL,,3
EC,2002-02,GASDIES,IPTRANSF,KTONS,,3
EC,2002-02,GASDIES,PTRANSF,CONVBBL,,3
EC,2002-02,GASDIES,PTRANSF,KBBL,,3
EC,2002-02,GASDIES,PTRANSF,KBD,,3
EC,2002-02,GASDIES,PTRANSF,KL,,3
EC,2002-02,GASDIES,PTRANSF,KTONS,,3
EC,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
EC,2002-02,GASDIES,RECEIPTS,KBBL,,3
EC,2002-02,GASDIES,RECEIPTS,KBD,,3
EC,2002-02,GASDIES,RECEIPTS,KL,,3
EC,2002-02,GASDIES,RECEIPTS,KTONS,,3
EC,2002-02,GASDIES,REFGROUT,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,REFGROUT,KBBL,1163.0000,2
EC,2002-02,GASDIES,REFGROUT,KBD,41.5357,2
EC,2002-02,GASDIES,REFGROUT,KL,184.9025,2
EC,2002-02,GASDIES,REFGROUT,KTONS,157.1622,2
EC,2002-02,GASDIES,STATDIFF,CONVBBL,,3
EC,2002-02,GASDIES,STATDIFF,KBBL,,3
EC,2002-02,GASDIES,STATDIFF,KBD,,3
EC,2002-02,GASDIES,STATDIFF,KL,,3
EC,2002-02,GASDIES,STATDIFF,KTONS,,3
EC,2002-02,GASDIES,STOCKCH,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,STOCKCH,KBBL,-114.0000,1
EC,2002-02,GASDIES,STOCKCH,KBD,x,3
EC,2002-02,GASDIES,STOCKCH,KL,-18.1246,1
EC,2002-02,GASDIES,STOCKCH,KTONS,-15.4054,1
EC,2002-02,GASDIES,TOTDEMO,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,TOTDEMO,KBBL,1709.0000,1
EC,2002-02,GASDIES,TOTDEMO,KBD,61.0357,1
EC,2002-02,GASDIES,TOTDEMO,KL,271.7098,1
EC,2002-02,GASDIES,TOTDEMO,KTONS,230.9459,1
EC,2002-02,GASDIES,TOTEXPSB,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,TOTEXPSB,KBBL,0.0000,3
EC,2002-02,GASDIES,TOTEXPSB,KBD,0.0000,3
EC,2002-02,GASDIES,TOTEXPSB,KL,0.0000,3
EC,2002-02,GASDIES,TOTEXPSB,KTONS,0.0000,3
EC,2002-02,GASDIES,TOTIMPSB,CONVBBL,7400.0000,3
EC,2002-02,GASDIES,TOTIMPSB,KBBL,65.0000,2
EC,2002-02,GASDIES,TOTIMPSB,KBD,2.3214,2
EC,2002-02,GASDIES,TOTIMPSB,KL,10.3342,2
EC,2002-02,GASDIES,TOTIMPSB,KTONS,8.7838,2
