REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
PE,2002-01,GASDIES,CLOSTLV,CONVBBL,7451.0000,3
PE,2002-01,GASDIES,CLOSTLV,KBBL,529.0000,3
PE,2002-01,GASDIES,CLOSTLV,KBD,x,3
PE,2002-01,GASDIES,CLOSTLV,KL,84.1078,3
PE,2002-01,GASDIES,CLOSTLV,KTONS,71.0000,3
PE,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
PE,2002-01,GASDIES,IPTRANSF,KBBL,,3
PE,2002-01,GASDIES,IPTRANSF,KBD,,3
PE,2002-01,GASDIES,IPTRANSF,KL,,3
PE,2002-01,GASDIES,IPTRANSF,KTONS,,3
PE,2002-01,GASDIES,PTRANSF,CONVBBL,,3
PE,2002-01,GASDIES,PTRANSF,KBBL,,3
PE,2002-01,GASDIES,PTRANSF,KBD,,3
PE,2002-01,GASDIES,PTRANSF,KL,,3
PE,2002-01,GASDIES,PTRANSF,KTONS,,3
PE,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
PE,2002-01,GASDIES,RECEIPTS,KBBL,,3
PE,2002-01,GASDIES,RECEIPTS,KBD,,3
PE,2002-01,GASDIES,RECEIPTS,KL,,3
PE,2002-01,GASDIES,RECEIPTS,KTONS,,3
PE,2002-01,GASDIES,REFGROUT,CONVBBL,7442.0000,3
PE,2002-01,GASDIES,REFGROUT,KBBL,1146.0000,3
PE,2002-01,GASDIES,REFGROUT,KBD,36.9677,3
PE,2002-01,GASDIES,REFGROUT,KL,182.2106,3
PE,2002-01,GASDIES,REFGROUT,KTONS,154.0000,3
PE,2002-01,GASDIES,STATDIFF,CONVBBL,,3
PE,2002-01,GASDIES,STATDIFF,KBBL,,3
PE,2002-01,GASDIES,STATDIFF,KBD,,3
PE,2002-01,GASDIES,STATDIFF,KL,,3
PE,2002-01,GASDIES,STATDIFF,KTONS,,3
PE,2002-01,GASDIES,STOCKCH,CONVBBL,7571.0000,3
PE,2002-01,GASDIES,STOCKCH,KBBL,-212.0000,3
PE,2002-01,GASDIES,STOCKCH,KBD,x,3
PE,2002-01,GASDIES,STOCKCH,KL,-33.7035,3
PE,2002-01,GASDIES,STOCKCH,KTONS,-28.0000,3
PE,2002-01,GASDIES,TOTDEMO,CONVBBL,7446.0000,3
PE,2002-01,GASDIES,TOTDEMO,KBBL,1452.0000,2
PE,2002-01,GASDIES,TOTDEMO,KBD,46.8387,2
PE,2002-01,GASDIES,TOTDEMO,KL,230.8452,2
PE,2002-01,GASDIES,TOTDEMO,KTONS,195.0000,2
PE,2002-01,GASDIES,TOTEXPSB,CONVBBL,6500.0000,3
PE,2002-01,GASDIES,TOTEXPSB,KBBL,13.0000,3
PE,2002-01,GASDIES,TOTEXPSB,KBD,0.4194,3
PE,2002-01,GASDIES,TOTEXPSB,KL,2.0668,3
PE,2002-01,GASDIES,TOTEXPSB,KTONS,2.0000,3
PE,2002-01,GASDIES,TOTIMPSB,CONVBBL,7447.0000,3
PE,2002-01,GASDIES,TOTIMPSB,KBBL,283.0000,3
PE,2002-01,GASDIES,TOTIMPSB,KBD,9.1290,3
PE,2002-01,GASDIES,TOTIMPSB,KL,44.9913,3
PE,2002-01,GASDIES,TOTIMPSB,KTONS,38.0000,3
PE,2002-02,GASDIES,CLOSTLV,CONVBBL,7438.0000,3
PE,2002-02,GASDIES,CLOSTLV,KBBL,714.0000,3
PE,2002-02,GASDIES,CLOSTLV,KBD,x,3
PE,2002-02,GASDIES,CLOSTLV,KL,113.5248,3
PE,2002-02,GASDIES,CLOSTLV,KTONS,96.0000,3
PE,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
PE,2002-02,GASDIES,IPTRANSF,KBBL,,3
PE,2002-02,GASDIES,IPTRANSF,KBD,,3
PE,2002-02,GASDIES,IPTRANSF,KL,,3
PE,2002-02,GASDIES,IPTRANSF,KTONS,,3
PE,2002-02,GASDIES,PTRANSF,CONVBBL,,3
PE,2002-02,GASDIES,PTRANSF,KBBL,,3
PE,2002-02,GASDIES,PTRANSF,KBD,,3
PE,2002-02,GASDIES,PTRANSF,KL,,3
PE,2002-02,GASDIES,PTRANSF,KTONS,,3
PE,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
PE,2002-02,GASDIES,RECEIPTS,KBBL,,3
PE,2002-02,GASDIES,RECEIPTS,KBD,,3
PE,2002-02,GASDIES,RECEIPTS,KL,,3
PE,2002-02,GASDIES,RECEIPTS,KTONS,,3
PE,2002-02,GASDIES,REFGROUT,CONVBBL,7459.0000,3
PE,2002-02,GASDIES,REFGROUT,KBBL,1007.0000,3
PE,2002-02,GASDIES,REFGROUT,KBD,35.9643,3
PE,2002-02,GASDIES,REFGROUT,KL,160.0949,3
PE,2002-02,GASDIES,REFGROUT,KTONS,135.0000,3
PE,2002-02,GASDIES,STATDIFF,CONVBBL,,3
