REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
NL,2002-01,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,CLOSTLV,KBBL,21499.7200,1
NL,2002-01,GASDIES,CLOSTLV,KBD,x,3
NL,2002-01,GASDIES,CLOSTLV,KL,3418.1882,1
NL,2002-01,GASDIES,CLOSTLV,KTONS,2882.0000,1
NL,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
NL,2002-01,GASDIES,IPTRANSF,KBBL,,3
NL,2002-01,GASDIES,IPTRANSF,KBD,,3
NL,2002-01,GASDIES,IPTRANSF,KL,,3
NL,2002-01,GASDIES,IPTRANSF,KTONS,,3
NL,2002-01,GASDIES,PTRANSF,CONVBBL,,3
NL,2002-01,GASDIES,PTRANSF,KBBL,,3
NL,2002-01,GASDIES,PTRANSF,KBD,,3
NL,2002-01,GASDIES,PTRANSF,KL,,3
NL,2002-01,GASDIES,PTRANSF,KTONS,,3
NL,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
NL,2002-01,GASDIES,RECEIPTS,KBBL,,3
NL,2002-01,GASDIES,RECEIPTS,KBD,,3
NL,2002-01,GASDIES,RECEIPTS,KL,,3
NL,2002-01,GASDIES,RECEIPTS,KTONS,,3
NL,2002-01,GASDIES,REFGROUT,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,REFGROUT,KBBL,13748.7800,1
NL,2002-01,GASDIES,REFGROUT,KBD,443.5090,1
NL,2002-01,GASDIES,REFGROUT,KL,2185.8851,1
NL,2002-01,GASDIES,REFGROUT,KTONS,1843.0000,1
NL,2002-01,GASDIES,STATDIFF,CONVBBL,,3
NL,2002-01,GASDIES,STATDIFF,KBBL,,3
NL,2002-01,GASDIES,STATDIFF,KBD,,3
NL,2002-01,GASDIES,STATDIFF,KL,,3
NL,2002-01,GASDIES,STATDIFF,KTONS,,3
NL,2002-01,GASDIES,STOCKCH,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,STOCKCH,KBBL,1976.9000,1
NL,2002-01,GASDIES,STOCKCH,KBD,x,3
NL,2002-01,GASDIES,STOCKCH,KL,314.3025,1
NL,2002-01,GASDIES,STOCKCH,KTONS,265.0000,1
NL,2002-01,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,TOTDEMO,KBBL,5013.1200,1
NL,2002-01,GASDIES,TOTDEMO,KBD,161.7135,1
NL,2002-01,GASDIES,TOTDEMO,KL,797.0238,1
NL,2002-01,GASDIES,TOTDEMO,KTONS,672.0000,1
NL,2002-01,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,TOTEXPSB,KBBL,15949.4800,1
NL,2002-01,GASDIES,TOTEXPSB,KBD,514.4994,1
NL,2002-01,GASDIES,TOTEXPSB,KL,2535.7690,1
NL,2002-01,GASDIES,TOTEXPSB,KTONS,2138.0000,1
NL,2002-01,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
NL,2002-01,GASDIES,TOTIMPSB,KBBL,9742.7600,1
NL,2002-01,GASDIES,TOTIMPSB,KBD,314.2826,1
NL,2002-01,GASDIES,TOTIMPSB,KL,1548.9777,1
NL,2002-01,GASDIES,TOTIMPSB,KTONS,1306.0000,1
NL,2002-02,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
NL,2002-02,GASDIES,CLOSTLV,KBBL,21634.0000,1
NL,2002-02,GASDIES,CLOSTLV,KBD,x,3
NL,2002-02,GASDIES,CLOSTLV,KL,3439.5370,1
NL,2002-02,GASDIES,CLOSTLV,KTONS,2900.0000,1
NL,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
NL,2002-02,GASDIES,IPTRANSF,KBBL,,3
NL,2002-02,GASDIES,IPTRANSF,KBD,,3
NL,2002-02,GASDIES,IPTRANSF,KL,,3
NL,2002-02,GASDIES,IPTRANSF,KTONS,,3
NL,2002-02,GASDIES,PTRANSF,CONVBBL,,3
NL,2002-02,GASDIES,PTRANSF,KBBL,,3
NL,2002-02,GASDIES,PTRANSF,KBD,,3
NL,2002-02,GASDIES,PTRANSF,KL,,3
NL,2002-02,GASDIES,PTRANSF,KTONS,,3
NL,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
NL,2002-02,GASDIES,RECEIPTS,KBBL,,3
NL,2002-02,GASDIES,RECEIPTS,KBD,,3
NL,2002-02,GASDIES,RECEIPTS,KL,,3
NL,2002-02,GASDIES,RECEIPTS,KTONS,,3
NL,2002-02,GASDIES,REFGROUT,CONVBBL,7460.0000,3
NL,2002-02,GASDIES,REFGROUT,KBBL,13308.6400,1
NL,2002-02,GASDIES,REFGROUT,KBD,475.3086,1
NL,2002-02,GASDIES,REFGROUT,KL,2115.9083,1
NL,2002-02,GASDIES,REFGROUT,KTONS,1784.0000,1
NL,2002-02,GASDIES,STATDIFF,CONVBBL,,3
NL,2002-02,GASDIES,STATDIFF,KBBL,,3
NL,2002-02,GASDIES,STATDIFF,KBD,,3
NL,2002-02,GASDIES,STATDIFF,KL,,3
NL,2002-02,GASDIES,STATDIFF,KTONS,,3
NL,2002-02,GASDIES,STOCKCH,CONVBBL,7460.0000,3
NL,2002-02,GASDIES,STOCKCH,KBBL,134.2800,1
NL,2002-02,GASDIES,STOCKCH,KBD,x,3
NL,2002-02,GASDIES,STOCKCH,KL,21.3489,1
NL,2002-02,GASDIES,STOCKCH,KTONS,18.0000,1
NL,2002-02,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
NL,2002-02,GASDIES,TOTDEMO,KBBL,4931.0600,1
NL,2002-02,GASDIES,TOTDEMO,KBD,176.1093,1
NL,2002-02,GASDIES,TOTDEMO,KL,783.9772,1
