REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
PG,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,..,3
PG,2002-01,CRUDEOIL,CLOSTLV,KBBL,-,3
PG,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
PG,2002-01,CRUDEOIL,CLOSTLV,KL,-,3
PG,2002-01,CRUDEOIL,CLOSTLV,KTONS,-,3
PG,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
PG,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
PG,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
PG,2002-01,CRUDEOIL,DIRECUSE,KL,,3
PG,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
PG,2002-01,CRUDEOIL,INDPROD,CONVBBL,7358.0000,3
PG,2002-01,CRUDEOIL,INDPROD,KBBL,1604.0000,3
PG,2002-01,CRUDEOIL,INDPROD,KBD,51.7419,3
PG,2002-01,CRUDEOIL,INDPROD,KL,255.0231,3
PG,2002-01,CRUDEOIL,INDPROD,KTONS,218.0000,3
PG,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
PG,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
PG,2002-01,CRUDEOIL,OSOURCES,KBD,,3
PG,2002-01,CRUDEOIL,OSOURCES,KL,,3
PG,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
PG,2002-01,CRUDEOIL,REFINOBS,CONVBBL,7000.0000,3
PG,2002-01,CRUDEOIL,REFINOBS,KBBL,0.0000,3
PG,2002-01,CRUDEOIL,REFINOBS,KBD,0.0000,3
PG,2002-01,CRUDEOIL,REFINOBS,KL,0.0000,3
PG,2002-01,CRUDEOIL,REFINOBS,KTONS,0.0000,3
PG,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
PG,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
PG,2002-01,CRUDEOIL,STATDIFF,KBD,,3
PG,2002-01,CRUDEOIL,STATDIFF,KL,,3
PG,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
PG,2002-01,CRUDEOIL,STOCKCH,CONVBBL,-,3
PG,2002-01,CRUDEOIL,STOCKCH,KBBL,-,3
PG,2002-01,CRUDEOIL,STOCKCH,KBD,x,3
PG,2002-01,CRUDEOIL,STOCKCH,KL,-,3
PG,2002-01,CRUDEOIL,STOCKCH,KTONS,-,3
PG,2002-01,CRUDEOIL,TOTEXPSB,CONVBBL,7362.0000,3
PG,2002-01,CRUDEOIL,TOTEXPSB,KBBL,1605.0000,3
PG,2002-01,CRUDEOIL,TOTEXPSB,KBD,51.7742,3
PG,2002-01,CRUDEOIL,TOTEXPSB,KL,255.1617,3
PG,2002-01,CRUDEOIL,TOTEXPSB,KTONS,218.0000,3
PG,2002-01,CRUDEOIL,TOTIMPSB,CONVBBL,7000.0000,3
PG,2002-01,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
PG,2002-01,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
PG,2002-01,CRUDEOIL,TOTIMPSB,KL,0.0000,3
PG,2002-01,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
PG,2002-01,CRUDEOIL,TRANSBAK,CONVBBL,,3
