REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
BE,2002-01,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,CLOSTLV,KBBL,11428.7200,1
BE,2002-01,GASDIES,CLOSTLV,KBD,x,3
BE,2002-01,GASDIES,CLOSTLV,KL,1817.0244,1
BE,2002-01,GASDIES,CLOSTLV,KTONS,1532.0000,1
BE,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
BE,2002-01,GASDIES,IPTRANSF,KBBL,,3
BE,2002-01,GASDIES,IPTRANSF,KBD,,3
BE,2002-01,GASDIES,IPTRANSF,KL,,3
BE,2002-01,GASDIES,IPTRANSF,KTONS,,3
BE,2002-01,GASDIES,PTRANSF,CONVBBL,,3
BE,2002-01,GASDIES,PTRANSF,KBBL,,3
BE,2002-01,GASDIES,PTRANSF,KBD,,3
BE,2002-01,GASDIES,PTRANSF,KL,,3
BE,2002-01,GASDIES,PTRANSF,KTONS,,3
BE,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
BE,2002-01,GASDIES,RECEIPTS,KBBL,,3
BE,2002-01,GASDIES,RECEIPTS,KBD,,3
BE,2002-01,GASDIES,RECEIPTS,KL,,3
BE,2002-01,GASDIES,RECEIPTS,KTONS,,3
BE,2002-01,GASDIES,REFGROUT,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,REFGROUT,KBBL,7683.8000,1
BE,2002-01,GASDIES,REFGROUT,KBD,247.8645,1
BE,2002-01,GASDIES,REFGROUT,KL,1221.6287,1
BE,2002-01,GASDIES,REFGROUT,KTONS,1030.0000,1
BE,2002-01,GASDIES,STATDIFF,CONVBBL,,3
BE,2002-01,GASDIES,STATDIFF,KBBL,,3
BE,2002-01,GASDIES,STATDIFF,KBD,,3
BE,2002-01,GASDIES,STATDIFF,KL,,3
BE,2002-01,GASDIES,STATDIFF,KTONS,,3
BE,2002-01,GASDIES,STOCKCH,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,STOCKCH,KBBL,-298.4000,1
BE,2002-01,GASDIES,STOCKCH,KBD,x,3
BE,2002-01,GASDIES,STOCKCH,KL,-47.4419,1
BE,2002-01,GASDIES,STOCKCH,KTONS,-40.0000,1
BE,2002-01,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,TOTDEMO,KBBL,8206.0000,1
BE,2002-01,GASDIES,TOTDEMO,KBD,264.7097,1
BE,2002-01,GASDIES,TOTDEMO,KL,1304.6520,1
BE,2002-01,GASDIES,TOTDEMO,KTONS,1100.0000,1
BE,2002-01,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,TOTEXPSB,KBBL,4296.9600,1
BE,2002-01,GASDIES,TOTEXPSB,KBD,138.6116,1
BE,2002-01,GASDIES,TOTEXPSB,KL,683.1632,1
BE,2002-01,GASDIES,TOTEXPSB,KTONS,576.0000,1
BE,2002-01,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
BE,2002-01,GASDIES,TOTIMPSB,KBBL,4632.6600,1
BE,2002-01,GASDIES,TOTIMPSB,KBD,149.4406,1
BE,2002-01,GASDIES,TOTIMPSB,KL,736.5353,1
BE,2002-01,GASDIES,TOTIMPSB,KTONS,621.0000,1
BE,2002-02,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
BE,2002-02,GASDIES,CLOSTLV,KBBL,11816.6400,1
BE,2002-02,GASDIES,CLOSTLV,KBD,x,3
BE,2002-02,GASDIES,CLOSTLV,KL,1878.6988,1
BE,2002-02,GASDIES,CLOSTLV,KTONS,1584.0000,1
BE,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
BE,2002-02,GASDIES,IPTRANSF,KBBL,,3
BE,2002-02,GASDIES,IPTRANSF,KBD,,3
BE,2002-02,GASDIES,IPTRANSF,KL,,3
BE,2002-02,GASDIES,IPTRANSF,KTONS,,3
BE,2002-02,GASDIES,PTRANSF,CONVBBL,,3
BE,2002-02,GASDIES,PTRANSF,KBBL,,3
BE,2002-02,GASDIES,PTRANSF,KBD,,3
BE,2002-02,GASDIES,PTRANSF,KL,,3
BE,2002-02,GASDIES,PTRANSF,KTONS,,3
BE,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
BE,2002-02,GASDIES,RECEIPTS,KBBL,,3
BE,2002-02,GASDIES,RECEIPTS,KBD,,3
BE,2002-02,GASDIES,RECEIPTS,KL,,3
BE,2002-02,GASDIES,RECEIPTS,KTONS,,3
BE,2002-02,GASDIES,REFGROUT,CONVBBL,7460.0000,3
BE,2002-02,GASDIES,REFGROUT,KBBL,6437.9800,1
BE,2002-02,GASDIES,REFGROUT,KBD,229.9279,1
BE,2002-02,GASDIES,REFGROUT,KL,1023.5588,1
BE,2002-02,GASDIES,REFGROUT,KTONS,863.0000,1
BE,2002-02,GASDIES,STATDIFF,CONVBBL,,3
BE,2002-02,GASDIES,STATDIFF,KBBL,,3
BE,2002-02,GASDIES,STATDIFF,KBD,,3
BE,2002-02,GASDIES,STATDIFF,KL,,3
BE,2002-02,GASDIES,STATDIFF,KTONS,,3
BE,2002-02,GASDIES,STOCKCH,CONVBBL,7460.0000,3
BE,2002-02,GASDIES,STOCKCH,KBBL,387.9200,1
BE,2002-02,GASDIES,STOCKCH,KBD,x,3
