REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
BO,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,7450.0000,3
BO,2002-01,CRUDEOIL,CLOSTLV,KBBL,248.0000,1
BO,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
BO,2002-01,CRUDEOIL,CLOSTLV,KL,39.4289,1
BO,2002-01,CRUDEOIL,CLOSTLV,KTONS,33.2886,1
BO,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
BO,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
BO,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
BO,2002-01,CRUDEOIL,DIRECUSE,KL,,3
BO,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
BO,2002-01,CRUDEOIL,INDPROD,CONVBBL,7450.0000,3
BO,2002-01,CRUDEOIL,INDPROD,KBBL,978.0000,1
BO,2002-01,CRUDEOIL,INDPROD,KBD,31.5484,1
BO,2002-01,CRUDEOIL,INDPROD,KL,155.4898,1
BO,2002-01,CRUDEOIL,INDPROD,KTONS,131.2752,1
BO,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
BO,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
BO,2002-01,CRUDEOIL,OSOURCES,KBD,,3
BO,2002-01,CRUDEOIL,OSOURCES,KL,,3
BO,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
BO,2002-01,CRUDEOIL,REFINOBS,CONVBBL,7450.0000,3
BO,2002-01,CRUDEOIL,REFINOBS,KBBL,938.0000,1
BO,2002-01,CRUDEOIL,REFINOBS,KBD,30.2581,1
BO,2002-01,CRUDEOIL,REFINOBS,KL,149.1303,1
BO,2002-01,CRUDEOIL,REFINOBS,KTONS,125.9060,1
BO,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
BO,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
BO,2002-01,CRUDEOIL,STATDIFF,KBD,,3
BO,2002-01,CRUDEOIL,STATDIFF,KL,,3
BO,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
BO,2002-01,CRUDEOIL,STOCKCH,CONVBBL,7450.0000,3
BO,2002-01,CRUDEOIL,STOCKCH,KBBL,0.0000,3
BO,2002-01,CRUDEOIL,STOCKCH,KBD,x,3
