REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
NI,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,CLOSTLV,KBBL,291.0000,2
NI,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
NI,2002-01,CRUDEOIL,CLOSTLV,KL,46.2654,2
NI,2002-01,CRUDEOIL,CLOSTLV,KTONS,41.6309,2
NI,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
NI,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
NI,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
NI,2002-01,CRUDEOIL,DIRECUSE,KL,,3
NI,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
NI,2002-01,CRUDEOIL,INDPROD,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,INDPROD,KBBL,0.0000,3
NI,2002-01,CRUDEOIL,INDPROD,KBD,0.0000,3
NI,2002-01,CRUDEOIL,INDPROD,KL,0.0000,3
NI,2002-01,CRUDEOIL,INDPROD,KTONS,0.0000,3
NI,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
NI,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
NI,2002-01,CRUDEOIL,OSOURCES,KBD,,3
NI,2002-01,CRUDEOIL,OSOURCES,KL,,3
NI,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
NI,2002-01,CRUDEOIL,REFINOBS,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,REFINOBS,KBBL,552.0000,1
NI,2002-01,CRUDEOIL,REFINOBS,KBD,17.8065,1
NI,2002-01,CRUDEOIL,REFINOBS,KL,87.7611,1
NI,2002-01,CRUDEOIL,REFINOBS,KTONS,78.9700,1
NI,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
NI,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
NI,2002-01,CRUDEOIL,STATDIFF,KBD,,3
NI,2002-01,CRUDEOIL,STATDIFF,KL,,3
NI,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
NI,2002-01,CRUDEOIL,STOCKCH,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,STOCKCH,KBBL,-173.0000,1
NI,2002-01,CRUDEOIL,STOCKCH,KBD,x,3
NI,2002-01,CRUDEOIL,STOCKCH,KL,-27.5048,1
NI,2002-01,CRUDEOIL,STOCKCH,KTONS,-24.7496,1
NI,2002-01,CRUDEOIL,TOTEXPSB,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,TOTEXPSB,KBBL,0.0000,3
NI,2002-01,CRUDEOIL,TOTEXPSB,KBD,0.0000,3
NI,2002-01,CRUDEOIL,TOTEXPSB,KL,0.0000,3
NI,2002-01,CRUDEOIL,TOTEXPSB,KTONS,0.0000,3
NI,2002-01,CRUDEOIL,TOTIMPSB,CONVBBL,6990.0000,3
NI,2002-01,CRUDEOIL,TOTIMPSB,KBBL,380.0000,1
NI,2002-01,CRUDEOIL,TOTIMPSB,KBD,12.2581,1
NI,2002-01,CRUDEOIL,TOTIMPSB,KL,60.4153,1
NI,2002-01,CRUDEOIL,TOTIMPSB,KTONS,54.3634,1
NI,2002-01,CRUDEOIL,TRANSBAK,CONVBBL,,3
NI,2002-01,CRUDEOIL,TRANSBAK,KBBL,,3
NI,2002-01,CRUDEOIL,TRANSBAK,KBD,,3
NI,2002-01,CRUDEOIL,TRANSBAK,KL,,3
NI,2002-01,CRUDEOIL,TRANSBAK,KTONS,,3
NI,2002-02,CRUDEOIL,CLOSTLV,CONVBBL,6990.0000,3
NI,2002-02,CRUDEOIL,CLOSTLV,KBBL,540.0000,1
NI,2002-02,CRUDEOIL,CLOSTLV,KBD,x,3
NI,2002-02,CRUDEOIL,CLOSTLV,KL,85.8533,1
