REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
GR,2002-01,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,CLOSTLV,KBBL,6378.3000,1
GR,2002-01,GASDIES,CLOSTLV,KBD,x,3
GR,2002-01,GASDIES,CLOSTLV,KL,1014.0704,1
GR,2002-01,GASDIES,CLOSTLV,KTONS,855.0000,1
GR,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
GR,2002-01,GASDIES,IPTRANSF,KBBL,,3
GR,2002-01,GASDIES,IPTRANSF,KBD,,3
GR,2002-01,GASDIES,IPTRANSF,KL,,3
GR,2002-01,GASDIES,IPTRANSF,KTONS,,3
GR,2002-01,GASDIES,PTRANSF,CONVBBL,,3
GR,2002-01,GASDIES,PTRANSF,KBBL,,3
GR,2002-01,GASDIES,PTRANSF,KBD,,3
GR,2002-01,GASDIES,PTRANSF,KL,,3
GR,2002-01,GASDIES,PTRANSF,KTONS,,3
GR,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
GR,2002-01,GASDIES,RECEIPTS,KBBL,,3
GR,2002-01,GASDIES,RECEIPTS,KBD,,3
GR,2002-01,GASDIES,RECEIPTS,KL,,3
GR,2002-01,GASDIES,RECEIPTS,KTONS,,3
GR,2002-01,GASDIES,REFGROUT,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,REFGROUT,KBBL,2991.4600,1
GR,2002-01,GASDIES,REFGROUT,KBD,96.4987,1
GR,2002-01,GASDIES,REFGROUT,KL,475.6049,1
GR,2002-01,GASDIES,REFGROUT,KTONS,401.0000,1
GR,2002-01,GASDIES,STATDIFF,CONVBBL,,3
GR,2002-01,GASDIES,STATDIFF,KBBL,,3
GR,2002-01,GASDIES,STATDIFF,KBD,,3
GR,2002-01,GASDIES,STATDIFF,KL,,3
GR,2002-01,GASDIES,STATDIFF,KTONS,,3
GR,2002-01,GASDIES,STOCKCH,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,STOCKCH,KBBL,1029.4800,1
GR,2002-01,GASDIES,STOCKCH,KBD,x,3
GR,2002-01,GASDIES,STOCKCH,KL,163.6745,1
GR,2002-01,GASDIES,STOCKCH,KTONS,138.0000,1
GR,2002-01,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,TOTDEMO,KBBL,8265.6800,1
GR,2002-01,GASDIES,TOTDEMO,KBD,266.6348,1
GR,2002-01,GASDIES,TOTDEMO,KL,1314.1404,1
GR,2002-01,GASDIES,TOTDEMO,KTONS,1108.0000,1
GR,2002-01,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,TOTEXPSB,KBBL,246.1800,1
GR,2002-01,GASDIES,TOTEXPSB,KBD,7.9413,1
GR,2002-01,GASDIES,TOTEXPSB,KL,39.1396,1
GR,2002-01,GASDIES,TOTEXPSB,KTONS,33.0000,1
GR,2002-01,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
GR,2002-01,GASDIES,TOTIMPSB,KBBL,6475.2800,1
GR,2002-01,GASDIES,TOTIMPSB,KBD,208.8800,1
GR,2002-01,GASDIES,TOTIMPSB,KL,1029.4890,1
GR,2002-01,GASDIES,TOTIMPSB,KTONS,868.0000,1
GR,2002-02,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,CLOSTLV,KBBL,7706.1800,1
GR,2002-02,GASDIES,CLOSTLV,KBD,x,3
GR,2002-02,GASDIES,CLOSTLV,KL,1225.1868,1
GR,2002-02,GASDIES,CLOSTLV,KTONS,1033.0000,1
GR,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
GR,2002-02,GASDIES,IPTRANSF,KBBL,,3
GR,2002-02,GASDIES,IPTRANSF,KBD,,3
GR,2002-02,GASDIES,IPTRANSF,KL,,3
GR,2002-02,GASDIES,IPTRANSF,KTONS,,3
GR,2002-02,GASDIES,PTRANSF,CONVBBL,,3
GR,2002-02,GASDIES,PTRANSF,KBBL,,3
GR,2002-02,GASDIES,PTRANSF,KBD,,3
GR,2002-02,GASDIES,PTRANSF,KL,,3
GR,2002-02,GASDIES,PTRANSF,KTONS,,3
GR,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
GR,2002-02,GASDIES,RECEIPTS,KBBL,,3
GR,2002-02,GASDIES,RECEIPTS,KBD,,3
GR,2002-02,GASDIES,RECEIPTS,KL,,3
GR,2002-02,GASDIES,RECEIPTS,KTONS,,3
GR,2002-02,GASDIES,REFGROUT,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,REFGROUT,KBBL,3200.3400,1
GR,2002-02,GASDIES,REFGROUT,KBD,114.2979,1
GR,2002-02,GASDIES,REFGROUT,KL,508.8143,1
GR,2002-02,GASDIES,REFGROUT,KTONS,429.0000,1
GR,2002-02,GASDIES,STATDIFF,CONVBBL,,3
GR,2002-02,GASDIES,STATDIFF,KBBL,,3
GR,2002-02,GASDIES,STATDIFF,KBD,,3
GR,2002-02,GASDIES,STATDIFF,KL,,3
GR,2002-02,GASDIES,STATDIFF,KTONS,,3
GR,2002-02,GASDIES,STOCKCH,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,STOCKCH,KBBL,1327.8800,1
GR,2002-02,GASDIES,STOCKCH,KBD,x,3
GR,2002-02,GASDIES,STOCKCH,KL,211.1164,1
GR,2002-02,GASDIES,STOCKCH,KTONS,178.0000,1
GR,2002-02,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,TOTDEMO,KBBL,5445.8000,1
GR,2002-02,GASDIES,TOTDEMO,KBD,194.4929,1
GR,2002-02,GASDIES,TOTDEMO,KL,865.8145,1
GR,2002-02,GASDIES,TOTDEMO,KTONS,730.0000,1
GR,2002-02,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,TOTEXPSB,KBBL,417.7600,1
GR,2002-02,GASDIES,TOTEXPSB,KBD,14.9200,1
GR,2002-02,GASDIES,TOTEXPSB,KL,66.4186,1
GR,2002-02,GASDIES,TOTEXPSB,KTONS,56.0000,1
GR,2002-02,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
GR,2002-02,GASDIES,TOTIMPSB,KBBL,3804.6000,1
GR,2002-02,GASDIES,TOTIMPSB,KBD,135.8786,1
GR,2002-02,GASDIES,TOTIMPSB,KL,604.8841,1
GR,2002-02,GASDIES,TOTIMPSB,KTONS,510.0000,1
GR,2002-03,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
GR,2002-03,GASDIES,CLOSTLV,KBBL,7534.6000,1
GR,2002-03,GASDIES,CLOSTLV,KBD,x,3
GR,2002-03,GASDIES,CLOSTLV,KL,1197.9077,1
GR,2002-03,GASDIES,CLOSTLV,KTONS,1010.0000,1
GR,2002-03,GASDIES,IPTRANSF,CONVBBL,,3
GR,2002-03,GASDIES,IPTRANSF,KBBL,,3
GR,2002-03,GASDIES,IPTRANSF,KBD,,3
GR,2002-03,GASDIES,IPTRANSF,KL,,3
GR,2002-03,GASDIES,IPTRANSF,KTONS,,3
GR,2002-03,GASDIES,PTRANSF,CONVBBL,,3
GR,2002-03,GASDIES,PTRANSF,KBBL,,3
GR,2002-03,GASDIES,PTRANSF,KBD,,3
GR,2002-03,GASDIES,PTRANSF,KL,,3
GR,2002-03,GASDIES,PTRANSF,KTONS,,3
GR,2002-03,GASDIES,RECEIPTS,CONVBBL,,3
GR,2002-03,GASDIES,RECEIPTS,KBBL,,3
GR,2002-03,GASDIES,RECEIPTS,KBD,,3
GR,2002-03,GASDIES,RECEIPTS,KL,,3
GR,2002-03,GASDIES,RECEIPTS,KTONS,,3
GR,2002-03,GASDIES,REFGROUT,CONVBBL,7460.0000,3
