REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
CA,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,7370.0000,3
CA,2002-01,CRUDEOIL,CLOSTLV,KBBL,41338.3300,1
CA,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
CA,2002-01,CRUDEOIL,CLOSTLV,KL,6572.2805,1
CA,2002-01,CRUDEOIL,CLOSTLV,KTONS,5609.0000,1
CA,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
CA,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
CA,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
CA,2002-01,CRUDEOIL,DIRECUSE,KL,,3
CA,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
CA,2002-01,CRUDEOIL,INDPROD,CONVBBL,7180.0000,3
CA,2002-01,CRUDEOIL,INDPROD,KBBL,52442.7200,1
CA,2002-01,CRUDEOIL,INDPROD,KBD,1691.7006,1
CA,2002-01,CRUDEOIL,INDPROD,KL,8337.7405,1
CA,2002-01,CRUDEOIL,INDPROD,KTONS,7304.0000,1
CA,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
CA,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
CA,2002-01,CRUDEOIL,OSOURCES,KBD,,3
CA,2002-01,CRUDEOIL,OSOURCES,KL,,3
CA,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
CA,2002-01,CRUDEOIL,REFINOBS,CONVBBL,7220.0000,3
CA,2002-01,CRUDEOIL,REFINOBS,KBBL,48763.8800,1
CA,2002-01,CRUDEOIL,REFINOBS,KBD,1573.0284,1
CA,2002-01,CRUDEOIL,REFINOBS,KL,7752.8506,1
CA,2002-01,CRUDEOIL,REFINOBS,KTONS,6754.0000,1
CA,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
CA,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
CA,2002-01,CRUDEOIL,STATDIFF,KBD,,3
CA,2002-01,CRUDEOIL,STATDIFF,KL,,3
CA,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
CA,2002-01,CRUDEOIL,STOCKCH,CONVBBL,7370.0000,3
CA,2002-01,CRUDEOIL,STOCKCH,KBBL,-1429.7800,1
CA,2002-01,CRUDEOIL,STOCKCH,KBD,x,3
CA,2002-01,CRUDEOIL,STOCKCH,KL,-227.3172,1
CA,2002-01,CRUDEOIL,STOCKCH,KTONS,-194.0000,1
CA,2002-01,CRUDEOIL,TOTEXPSB,CONVBBL,7220.0000,3
CA,2002-01,CRUDEOIL,TOTEXPSB,KBBL,32193.9800,1
CA,2002-01,CRUDEOIL,TOTEXPSB,KBD,1038.5155,1
CA,2002-01,CRUDEOIL,TOTEXPSB,KL,5118.4426,1
CA,2002-01,CRUDEOIL,TOTEXPSB,KTONS,4459.0000,1
CA,2002-01,CRUDEOIL,TOTIMPSB,CONVBBL,7220.0000,3
CA,2002-01,CRUDEOIL,TOTIMPSB,KBBL,26533.5000,1
CA,2002-01,CRUDEOIL,TOTIMPSB,KBD,855.9194,1
CA,2002-01,CRUDEOIL,TOTIMPSB,KL,4218.4966,1
CA,2002-01,CRUDEOIL,TOTIMPSB,KTONS,3675.0000,1
CA,2002-01,CRUDEOIL,TRANSBAK,CONVBBL,,3
