REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
TH,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,7313.0000,3
TH,2002-01,CRUDEOIL,CLOSTLV,KBBL,14604.0610,3
TH,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
TH,2002-01,CRUDEOIL,CLOSTLV,KL,2322.0000,3
TH,2002-01,CRUDEOIL,CLOSTLV,KTONS,1997.0000,3
TH,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
TH,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
TH,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
TH,2002-01,CRUDEOIL,DIRECUSE,KL,,3
TH,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
TH,2002-01,CRUDEOIL,INDPROD,CONVBBL,7321.0000,3
TH,2002-01,CRUDEOIL,INDPROD,KBBL,3572.6480,3
TH,2002-01,CRUDEOIL,INDPROD,KBD,115.2467,3
TH,2002-01,CRUDEOIL,INDPROD,KL,568.0000,3
TH,2002-01,CRUDEOIL,INDPROD,KTONS,488.0000,3
TH,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
TH,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
TH,2002-01,CRUDEOIL,OSOURCES,KBD,,3
TH,2002-01,CRUDEOIL,OSOURCES,KL,,3
TH,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
TH,2002-01,CRUDEOIL,REFINOBS,CONVBBL,7315.0000,3
TH,2002-01,CRUDEOIL,REFINOBS,KBBL,25229.4350,3
TH,2002-01,CRUDEOIL,REFINOBS,KBD,813.8527,3
TH,2002-01,CRUDEOIL,REFINOBS,KL,4011.0000,3
TH,2002-01,CRUDEOIL,REFINOBS,KTONS,3449.0000,3
TH,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
TH,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
TH,2002-01,CRUDEOIL,STATDIFF,KBD,,3
TH,2002-01,CRUDEOIL,STATDIFF,KL,,3
TH,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
TH,2002-01,CRUDEOIL,STOCKCH,CONVBBL,7320.0000,3
