REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
CN,2002-01,GASDIES,CLOSTLV,CONVBBL,..,3
CN,2002-01,GASDIES,CLOSTLV,KBBL,-,3
CN,2002-01,GASDIES,CLOSTLV,KBD,x,3
CN,2002-01,GASDIES,CLOSTLV,KL,-,3
CN,2002-01,GASDIES,CLOSTLV,KTONS,-,3
CN,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
CN,2002-01,GASDIES,IPTRANSF,KBBL,,3
CN,2002-01,GASDIES,IPTRANSF,KBD,,3
CN,2002-01,GASDIES,IPTRANSF,KL,,3
CN,2002-01,GASDIES,IPTRANSF,KTONS,,3
CN,2002-01,GASDIES,PTRANSF,CONVBBL,,3
CN,2002-01,GASDIES,PTRANSF,KBBL,,3
CN,2002-01,GASDIES,PTRANSF,KBD,,3
CN,2002-01,GASDIES,PTRANSF,KL,,3
CN,2002-01,GASDIES,PTRANSF,KTONS,,3
CN,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
CN,2002-01,GASDIES,RECEIPTS,KBBL,,3
CN,2002-01,GASDIES,RECEIPTS,KBD,,3
CN,2002-01,GASDIES,RECEIPTS,KL,,3
CN,2002-01,GASDIES,RECEIPTS,KTONS,,3
CN,2002-01,GASDIES,REFGROUT,CONVBBL,7230.0000,3
CN,2002-01,GASDIES,REFGROUT,KBBL,42483.4800,3
CN,2002-01,GASDIES,REFGROUT,KBD,1370.4348,3
CN,2002-01,GASDIES,REFGROUT,KL,6754.0000,3
CN,2002-01,GASDIES,REFGROUT,KTONS,5876.0000,3
CN,2002-01,GASDIES,STATDIFF,CONVBBL,,3
CN,2002-01,GASDIES,STATDIFF,KBBL,,3
CN,2002-01,GASDIES,STATDIFF,KBD,,3
CN,2002-01,GASDIES,STATDIFF,KL,,3
CN,2002-01,GASDIES,STATDIFF,KTONS,,3
CN,2002-01,GASDIES,STOCKCH,CONVBBL,..,3
CN,2002-01,GASDIES,STOCKCH,KBBL,-,3
CN,2002-01,GASDIES,STOCKCH,KBD,x,3
CN,2002-01,GASDIES,STOCKCH,KL,-,3
CN,2002-01,GASDIES,STOCKCH,KTONS,-,3
CN,2002-01,GASDIES,TOTDEMO,CONVBBL,..,3
CN,2002-01,GASDIES,TOTDEMO,KBBL,-,3
CN,2002-01,GASDIES,TOTDEMO,KBD,-,3
CN,2002-01,GASDIES,TOTDEMO,KL,-,3
CN,2002-01,GASDIES,TOTDEMO,KTONS,-,3
CN,2002-01,GASDIES,TOTEXPSB,CONVBBL,..,3
CN,2002-01,GASDIES,TOTEXPSB,KBBL,-,3
CN,2002-01,GASDIES,TOTEXPSB,KBD,-,3
CN,2002-01,GASDIES,TOTEXPSB,KL,-,3
CN,2002-01,GASDIES,TOTEXPSB,KTONS,-,3
CN,2002-01,GASDIES,TOTIMPSB,CONVBBL,..,3
CN,2002-01,GASDIES,TOTIMPSB,KBBL,-,3
CN,2002-01,GASDIES,TOTIMPSB,KBD,-,3
CN,2002-01,GASDIES,TOTIMPSB,KL,-,3
CN,2002-01,GASDIES,TOTIMPSB,KTONS,-,3
CN,2002-02,GASDIES,CLOSTLV,CONVBBL,..,3
CN,2002-02,GASDIES,CLOSTLV,KBBL,-,3
CN,2002-02,GASDIES,CLOSTLV,KBD,x,3
CN,2002-02,GASDIES,CLOSTLV,KL,-,3
CN,2002-02,GASDIES,CLOSTLV,KTONS,-,3
CN,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
CN,2002-02,GASDIES,IPTRANSF,KBBL,,3
CN,2002-02,GASDIES,IPTRANSF,KBD,,3
CN,2002-02,GASDIES,IPTRANSF,KL,,3
CN,2002-02,GASDIES,IPTRANSF,KTONS,,3
CN,2002-02,GASDIES,PTRANSF,CONVBBL,,3
CN,2002-02,GASDIES,PTRANSF,KBBL,,3
CN,2002-02,GASDIES,PTRANSF,KBD,,3
CN,2002-02,GASDIES,PTRANSF,KL,,3
CN,2002-02,GASDIES,PTRANSF,KTONS,,3
CN,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
CN,2002-02,GASDIES,RECEIPTS,KBBL,,3
CN,2002-02,GASDIES,RECEIPTS,KBD,,3
CN,2002-02,GASDIES,RECEIPTS,KL,,3
CN,2002-02,GASDIES,RECEIPTS,KTONS,,3
CN,2002-02,GASDIES,REFGROUT,CONVBBL,7230.0000,3
CN,2002-02,GASDIES,REFGROUT,KBBL,39981.9000,3
CN,2002-02,GASDIES,REFGROUT,KBD,1427.9250,3
CN,2002-02,GASDIES,REFGROUT,KL,6357.0000,3
CN,2002-02,GASDIES,REFGROUT,KTONS,5530.0000,3
CN,2002-02,GASDIES,STATDIFF,CONVBBL,,3
CN,2002-02,GASDIES,STATDIFF,KBBL,,3
CN,2002-02,GASDIES,STATDIFF,KBD,,3
CN,2002-02,GASDIES,STATDIFF,KL,,3
CN,2002-02,GASDIES,STATDIFF,KTONS,,3
CN,2002-02,GASDIES,STOCKCH,CONVBBL,..,3
CN,2002-02,GASDIES,STOCKCH,KBBL,-,3
CN,2002-02,GASDIES,STOCKCH,KBD,x,3
CN,2002-02,GASDIES,STOCKCH,KL,-,3
CN,2002-02,GASDIES,STOCKCH,KTONS,-,3
CN,2002-02,GASDIES,TOTDEMO,CONVBBL,..,3
CN,2002-02,GASDIES,TOTDEMO,KBBL,-,3
CN,2002-02,GASDIES,TOTDEMO,KBD,-,3
CN,2002-02,GASDIES,TOTDEMO,KL,-,3
CN,2002-02,GASDIES,TOTDEMO,KTONS,-,3
CN,2002-02,GASDIES,TOTEXPSB,CONVBBL,..,3
CN,2002-02,GASDIES,TOTEXPSB,KBBL,-,3
CN,2002-02,GASDIES,TOTEXPSB,KBD,-,3
CN,2002-02,GASDIES,TOTEXPSB,KL,-,3
CN,2002-02,GASDIES,TOTEXPSB,KTONS,-,3
CN,2002-02,GASDIES,TOTIMPSB,CONVBBL,..,3
CN,2002-02,GASDIES,TOTIMPSB,KBBL,-,3
CN,2002-02,GASDIES,TOTIMPSB,KBD,-,3
CN,2002-02,GASDIES,TOTIMPSB,KL,-,3
CN,2002-02,GASDIES,TOTIMPSB,KTONS,-,3
CN,2002-03,GASDIES,CLOSTLV,CONVBBL,..,3
CN,2002-03,GASDIES,CLOSTLV,KBBL,-,3
CN,2002-03,GASDIES,CLOSTLV,KBD,x,3
CN,2002-03,GASDIES,CLOSTLV,KL,-,3
CN,2002-03,GASDIES,CLOSTLV,KTONS,-,3
CN,2002-03,GASDIES,IPTRANSF,CONVBBL,,3
CN,2002-03,GASDIES,IPTRANSF,KBBL,,3
CN,2002-03,GASDIES,IPTRANSF,KBD,,3
CN,2002-03,GASDIES,IPTRANSF,KL,,3
CN,2002-03,GASDIES,IPTRANSF,KTONS,,3
CN,2002-03,GASDIES,PTRANSF,CONVBBL,,3
CN,2002-03,GASDIES,PTRANSF,KBBL,,3
CN,2002-03,GASDIES,PTRANSF,KBD,,3
CN,2002-03,GASDIES,PTRANSF,KL,,3
CN,2002-03,GASDIES,PTRANSF,KTONS,,3
CN,2002-03,GASDIES,RECEIPTS,CONVBBL,,3
CN,2002-03,GASDIES,RECEIPTS,KBBL,,3
CN,2002-03,GASDIES,RECEIPTS,KBD,,3
CN,2002-03,GASDIES,RECEIPTS,KL,,3
CN,2002-03,GASDIES,RECEIPTS,KTONS,,3
CN,2002-03,GASDIES,REFGROUT,CONVBBL,7230.0000,3
CN,2002-03,GASDIES,REFGROUT,KBBL,46929.9300,3
CN,2002-03,GASDIES,REFGROUT,KBD,1513.8687,3
CN,2002-03,GASDIES,REFGROUT,KL,7461.0000,3
CN,2002-03,GASDIES,REFGROUT,KTONS,6491.0000,3
CN,2002-03,GASDIES,STATDIFF,CONVBBL,,3
CN,2002-03,GASDIES,STATDIFF,KBBL,,3
CN,2002-03,GASDIES,STATDIFF,KBD,,3
CN,2002-03,GASDIES,STATDIFF,KL,,3
CN,2002-03,GASDIES,STATDIFF,KTONS,,3
CN,2002-03,GASDIES,STOCKCH,CONVBBL,..,3
CN,2002-03,GASDIES,STOCKCH,KBBL,-,3
CN,2002-03,GASDIES,STOCKCH,KBD,x,3
CN,2002-03,GASDIES,STOCKCH,KL,-,3
CN,2002-03,GASDIES,STOCKCH,KTONS,-,3
CN,2002-03,GASDIES,TOTDEMO,CONVBBL,..,3
CN,2002-03,GASDIES,TOTDEMO,KBBL,-,3
CN,2002-03,GASDIES,TOTDEMO,KBD,-,3
CN,2002-03,GASDIES,TOTDEMO,KL,-,3
CN,2002-03,GASDIES,TOTDEMO,KTONS,-,3
CN,2002-03,GASDIES,TOTEXPSB,CONVBBL,..,3
CN,2002-03,GASDIES,TOTEXPSB,KBBL,-,3
CN,2002-03,GASDIES,TOTEXPSB,KBD,-,3
CN,2002-03,GASDIES,TOTEXPSB,KL,-,3
CN,2002-03,GASDIES,TOTEXPSB,KTONS,-,3
CN,2002-03,GASDIES,TOTIMPSB,CONVBBL,..,3
CN,2002-03,GASDIES,TOTIMPSB,KBBL,-,3
CN,2002-03,GASDIES,TOTIMPSB,KBD,-,3
CN,2002-03,GASDIES,TOTIMPSB,KL,-,3
CN,2002-03,GASDIES,TOTIMPSB,KTONS,-,3
CN,2002-04,GASDIES,CLOSTLV,CONVBBL,..,3
CN,2002-04,GASDIES,CLOSTLV,KBBL,-,3
CN,2002-04,GASDIES,CLOSTLV,KBD,x,3
CN,2002-04,GASDIES,CLOSTLV,KL,-,3
CN,2002-04,GASDIES,CLOSTLV,KTONS,-,3
CN,2002-04,GASDIES,IPTRANSF,CONVBBL,,3
CN,2002-04,GASDIES,IPTRANSF,KBBL,,3
CN,2002-04,GASDIES,IPTRANSF,KBD,,3
CN,2002-04,GASDIES,IPTRANSF,KL,,3
CN,2002-04,GASDIES,IPTRANSF,KTONS,,3
CN,2002-04,GASDIES,PTRANSF,CONVBBL,,3
CN,2002-04,GASDIES,PTRANSF,KBBL,,3
CN,2002-04,GASDIES,PTRANSF,KBD,,3
CN,2002-04,GASDIES,PTRANSF,KL,,3
CN,2002-04,GASDIES,PTRANSF,KTONS,,3
CN,2002-04,GASDIES,RECEIPTS,CONVBBL,,3
CN,2002-04,GASDIES,RECEIPTS,KBBL,,3
CN,2002-04,GASDIES,RECEIPTS,KBD,,3
CN,2002-04,GASDIES,RECEIPTS,KL,,3
CN,2002-04,GASDIES,RECEIPTS,KTONS,,3
CN,2002-04,GASDIES,REFGROUT,CONVBBL,7231.0000,3
CN,2002-04,GASDIES,REFGROUT,KBBL,48541.7030,3
CN,2002-04,GASDIES,REFGROUT,KBD,1618.0568,3
CN,2002-04,GASDIES,REFGROUT,KL,7717.0000,3
CN,2002-04,GASDIES,REFGROUT,KTONS,6713.0000,3
CN,2002-04,GASDIES,STATDIFF,CONVBBL,,3
CN,2002-04,GASDIES,STATDIFF,KBBL,,3
CN,2002-04,GASDIES,STATDIFF,KBD,,3
CN,2002-04,GASDIES,STATDIFF,KL,,3
CN,2002-04,GASDIES,STATDIFF,KTONS,,3
CN,2002-04,GASDIES,STOCKCH,CONVBBL,..,3
CN,2002-04,GASDIES,STOCKCH,KBBL,-,3
CN,2002-04,GASDIES,STOCKCH,KBD,x,3
CN,2002-04,GASDIES,STOCKCH,KL,-,3
CN,2002-04,GASDIES,STOCKCH,KTONS,-,3
CN,2002-04,GASDIES,TOTDEMO,CONVBBL,..,3
CN,2002-04,GASDIES,TOTDEMO,KBBL,-,3
CN,2002-04,GASDIES,TOTDEMO,KBD,-,3
CN,2002-04,GASDIES,TOTDEMO,KL,-,3
CN,2002-04,GASDIES,TOTDEMO,KTONS,-,3
CN,2002-04,GASDIES,TOTEXPSB,CONVBBL,..,3
CN,2002-04,GASDIES,TOTEXPSB,KBBL,-,3
CN,2002-04,GASDIES,TOTEXPSB,KBD,-,3
CN,2002-04,GASDIES,TOTEXPSB,KL,-,3
CN,2002-04,GASDIES,TOTEXPSB,KTONS,-,3
CN,2002-04,GASDIES,TOTIMPSB,CONVBBL,..,3
CN,2002-04,GASDIES,TOTIMPSB,KBBL,-,3
CN,2002-04,GASDIES,TOTIMPSB,KBD,-,3
CN,2002-04,GASDIES,TOTIMPSB,KL,-,3
CN,2002-04,GASDIES,TOTIMPSB,KTONS,-,3
CN,2002-05,GASDIES,CLOSTLV,CONVBBL,..,3
CN,2002-05,GASDIES,CLOSTLV,KBBL,-,3
CN,2002-05,GASDIES,CLOSTLV,KBD,x,3
CN,2002-05,GASDIES,CLOSTLV,KL,-,3
CN,2002-05,GASDIES,CLOSTLV,KTONS,-,3
CN,2002-05,GASDIES,IPTRANSF,CONVBBL,,3
CN,2002-05,GASDIES,IPTRANSF,KBBL,,3
CN,2002-05,GASDIES,IPTRANSF,KBD,,3
CN,2002-05,GASDIES,IPTRANSF,KL,,3
CN,2002-05,GASDIES,IPTRANSF,KTONS,,3
CN,2002-05,GASDIES,PTRANSF,CONVBBL,,3
CN,2002-05,GASDIES,PTRANSF,KBBL,,3
CN,2002-05,GASDIES,PTRANSF,KBD,,3
CN,2002-05,GASDIES,PTRANSF,KL,,3
CN,2002-05,GASDIES,PTRANSF,KTONS,,3
CN,2002-05,GASDIES,RECEIPTS,CONVBBL,,3
CN,2002-05,GASDIES,RECEIPTS,KBBL,,3
CN,2002-05,GASDIES,RECEIPTS,KBD,,3
CN,2002-05,GASDIES,RECEIPTS,KL,,3
CN,2002-05,GASDIES,RECEIPTS,KTONS,,3
CN,2002-05,GASDIES,REFGROUT,CONVBBL,7230.0000,3
CN,2002-05,GASDIES,REFGROUT,KBBL,50877.5100,3
CN,2002-05,GASDIES,REFGROUT,KBD,1641.2100,3
CN,2002-05,GASDIES,REFGROUT,KL,8089.0000,3
CN,2002-05,GASDIES,REFGROUT,KTONS,7037.0000,3
CN,2002-05,GASDIES,STATDIFF,CONVBBL,,3
CN,2002-05,GASDIES,STATDIFF,KBBL,,3
CN,2002-05,GASDIES,STATDIFF,KBD,,3
CN,2002-05,GASDIES,STATDIFF,KL,,3
CN,2002-05,GASDIES,STATDIFF,KTONS,,3
CN,2002-05,GASDIES,STOCKCH,CONVBBL,..,3
CN,2002-05,GASDIES,STOCKCH,KBBL,-,3
CN,2002-05,GASDIES,STOCKCH,KBD,x,3
