Date,toUSD,toKRW,currency
1996-10-30,,1.0,KRW
1996-10-31,,1.0,KRW
1996-11-01,,1.0,KRW
1996-11-02,,1.0,KRW
1996-11-03,,1.0,KRW
1996-11-04,,1.0,KRW
1996-11-05,,1.0,KRW
1996-11-06,,1.0,KRW
1996-11-07,,1.0,KRW
1996-11-08,,1.0,KRW
1996-11-09,,1.0,KRW
1996-11-10,,1.0,KRW
1996-11-11,,1.0,KRW
1996-11-12,,1.0,KRW
1996-11-13,,1.0,KRW
1996-11-14,,1.0,KRW
1996-11-15,,1.0,KRW
1996-11-16,,1.0,KRW
1996-11-17,,1.0,KRW
1996-11-18,,1.0,KRW
1996-11-19,,1.0,KRW
1996-11-20,,1.0,KRW
1996-11-21,,1.0,KRW
1996-11-22,,1.0,KRW
1996-11-23,,1.0,KRW
1996-11-24,,1.0,KRW
1996-11-25,,1.0,KRW
1996-11-26,,1.0,KRW
1996-11-27,,1.0,KRW
1996-11-28,,1.0,KRW
1996-11-29,,1.0,KRW
1996-11-30,,1.0,KRW
1996-12-01,,1.0,KRW
1996-12-02,,1.0,KRW
1996-12-03,,1.0,KRW
1996-12-04,,1.0,KRW
1996-12-05,,1.0,KRW
1996-12-06,,1.0,KRW
1996-12-07,,1.0,KRW
1996-12-08,,1.0,KRW
1996-12-09,,1.0,KRW
1996-12-10,,1.0,KRW
1996-12-11,,1.0,KRW
1996-12-12,,1.0,KRW
1996-12-13,,1.0,KRW
1996-12-14,,1.0,KRW
1996-12-15,,1.0,KRW
1996-12-16,,1.0,KRW
1996-12-17,,1.0,KRW
1996-12-18,,1.0,KRW
1996-12-19,,1.0,KRW
1996-12-20,,1.0,KRW
1996-12-21,,1.0,KRW
1996-12-22,,1.0,KRW
1996-12-23,,1.0,KRW
1996-12-24,,1.0,KRW
1996-12-25,,1.0,KRW
1996-12-26,,1.0,KRW
1996-12-27,,1.0,KRW
1996-12-28,,1.0,KRW
1996-12-29,,1.0,KRW
1996-12-30,,1.0,KRW
1996-12-31,,1.0,KRW
1997-01-01,,1.0,KRW
1997-01-02,,1.0,KRW
1997-01-03,,1.0,KRW
1997-01-04,,1.0,KRW
1997-01-05,,1.0,KRW
1997-01-06,,1.0,KRW
1997-01-07,,1.0,KRW
1997-01-08,,1.0,KRW
1997-01-09,,1.0,KRW
1997-01-10,,1.0,KRW
1997-01-11,,1.0,KRW
1997-01-12,,1.0,KRW
1997-01-13,,1.0,KRW
1997-01-14,,1.0,KRW
1997-01-15,,1.0,KRW
1997-01-16,,1.0,KRW
1997-01-17,,1.0,KRW
1997-01-18,,1.0,KRW
1997-01-19,,1.0,KRW
1997-01-20,,1.0,KRW
1997-01-21,,1.0,KRW
1997-01-22,,1.0,KRW
1997-01-23,,1.0,KRW
1997-01-24,,1.0,KRW
1997-01-25,,1.0,KRW
1997-01-26,,1.0,KRW
1997-01-27,,1.0,KRW
1997-01-28,,1.0,KRW
1997-01-29,,1.0,KRW
1997-01-30,,1.0,KRW
1997-01-31,,1.0,KRW
1997-02-01,,1.0,KRW
1997-02-02,,1.0,KRW
1997-02-03,,1.0,KRW
1997-02-04,,1.0,KRW
1997-02-05,,1.0,KRW
1997-02-06,,1.0,KRW
1997-02-07,,1.0,KRW
1997-02-08,,1.0,KRW
1997-02-09,,1.0,KRW
1997-02-10,,1.0,KRW
1997-02-11,,1.0,KRW
1997-02-12,,1.0,KRW
1997-02-13,,1.0,KRW
1997-02-14,,1.0,KRW
1997-02-15,,1.0,KRW
1997-02-16,,1.0,KRW
1997-02-17,,1.0,KRW
1997-02-18,,1.0,KRW
1997-02-19,,1.0,KRW
1997-02-20,,1.0,KRW
1997-02-21,,1.0,KRW
1997-02-22,,1.0,KRW
1997-02-23,,1.0,KRW
1997-02-24,,1.0,KRW
1997-02-25,,1.0,KRW
1997-02-26,,1.0,KRW
1997-02-27,,1.0,KRW
1997-02-28,,1.0,KRW
1997-03-01,,1.0,KRW
1997-03-02,,1.0,KRW
1997-03-03,,1.0,KRW
1997-03-04,,1.0,KRW
1997-03-05,,1.0,KRW
1997-03-06,,1.0,KRW
1997-03-07,,1.0,KRW
1997-03-08,,1.0,KRW
1997-03-09,,1.0,KRW
1997-03-10,,1.0,KRW
1997-03-11,,1.0,KRW
1997-03-12,,1.0,KRW
1997-03-13,,1.0,KRW
1997-03-14,,1.0,KRW
1997-03-15,,1.0,KRW
1997-03-16,,1.0,KRW
1997-03-17,,1.0,KRW
1997-03-18,,1.0,KRW
1997-03-19,,1.0,KRW
1997-03-20,,1.0,KRW
1997-03-21,,1.0,KRW
1997-03-22,,1.0,KRW
1997-03-23,,1.0,KRW
1997-03-24,,1.0,KRW
1997-03-25,,1.0,KRW
1997-03-26,,1.0,KRW
1997-03-27,,1.0,KRW
1997-03-28,,1.0,KRW
1997-03-29,,1.0,KRW
1997-03-30,,1.0,KRW
1997-03-31,,1.0,KRW
1997-04-01,,1.0,KRW
1997-04-02,,1.0,KRW
1997-04-03,,1.0,KRW
1997-04-04,,1.0,KRW
1997-04-05,,1.0,KRW
1997-04-06,,1.0,KRW
1997-04-07,,1.0,KRW
1997-04-08,,1.0,KRW
1997-04-09,,1.0,KRW
1997-04-10,,1.0,KRW
1997-04-11,,1.0,KRW
1997-04-12,,1.0,KRW
1997-04-13,,1.0,KRW
1997-04-14,,1.0,KRW
1997-04-15,,1.0,KRW
1997-04-16,,1.0,KRW
1997-04-17,,1.0,KRW
1997-04-18,,1.0,KRW
1997-04-19,,1.0,KRW
1997-04-20,,1.0,KRW
1997-04-21,,1.0,KRW
1997-04-22,,1.0,KRW
1997-04-23,,1.0,KRW
1997-04-24,,1.0,KRW
1997-04-25,,1.0,KRW
1997-04-26,,1.0,KRW
