REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
HU,2002-01,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,CLOSTLV,KBBL,5080.2600,1
HU,2002-01,GASDIES,CLOSTLV,KBD,x,3
HU,2002-01,GASDIES,CLOSTLV,KL,807.6982,1
HU,2002-01,GASDIES,CLOSTLV,KTONS,681.0000,1
HU,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
HU,2002-01,GASDIES,IPTRANSF,KBBL,,3
HU,2002-01,GASDIES,IPTRANSF,KBD,,3
HU,2002-01,GASDIES,IPTRANSF,KL,,3
HU,2002-01,GASDIES,IPTRANSF,KTONS,,3
HU,2002-01,GASDIES,PTRANSF,CONVBBL,,3
HU,2002-01,GASDIES,PTRANSF,KBBL,,3
HU,2002-01,GASDIES,PTRANSF,KBD,,3
HU,2002-01,GASDIES,PTRANSF,KL,,3
HU,2002-01,GASDIES,PTRANSF,KTONS,,3
HU,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
HU,2002-01,GASDIES,RECEIPTS,KBBL,,3
HU,2002-01,GASDIES,RECEIPTS,KBD,,3
HU,2002-01,GASDIES,RECEIPTS,KL,,3
HU,2002-01,GASDIES,RECEIPTS,KTONS,,3
HU,2002-01,GASDIES,REFGROUT,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,REFGROUT,KBBL,1708.3400,1
HU,2002-01,GASDIES,REFGROUT,KBD,55.1077,1
HU,2002-01,GASDIES,REFGROUT,KL,271.6048,1
HU,2002-01,GASDIES,REFGROUT,KTONS,229.0000,1
HU,2002-01,GASDIES,STATDIFF,CONVBBL,,3
HU,2002-01,GASDIES,STATDIFF,KBBL,,3
HU,2002-01,GASDIES,STATDIFF,KBD,,3
HU,2002-01,GASDIES,STATDIFF,KL,,3
HU,2002-01,GASDIES,STATDIFF,KTONS,,3
HU,2002-01,GASDIES,STOCKCH,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,STOCKCH,KBBL,67.1400,1
HU,2002-01,GASDIES,STOCKCH,KBD,x,3
HU,2002-01,GASDIES,STOCKCH,KL,10.6744,1
HU,2002-01,GASDIES,STOCKCH,KTONS,9.0000,1
HU,2002-01,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,TOTDEMO,KBBL,1111.5400,1
HU,2002-01,GASDIES,TOTDEMO,KBD,35.8561,1
HU,2002-01,GASDIES,TOTDEMO,KL,176.7210,1
HU,2002-01,GASDIES,TOTDEMO,KTONS,149.0000,1
HU,2002-01,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,TOTEXPSB,KBBL,686.3200,1
HU,2002-01,GASDIES,TOTEXPSB,KBD,22.1394,1
HU,2002-01,GASDIES,TOTEXPSB,KL,109.1163,1
HU,2002-01,GASDIES,TOTEXPSB,KTONS,92.0000,1
HU,2002-01,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
HU,2002-01,GASDIES,TOTIMPSB,KBBL,484.9000,1
HU,2002-01,GASDIES,TOTIMPSB,KBD,15.6419,1
HU,2002-01,GASDIES,TOTIMPSB,KL,77.0931,1
HU,2002-01,GASDIES,TOTIMPSB,KTONS,65.0000,1
HU,2002-02,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
HU,2002-02,GASDIES,CLOSTLV,KBBL,5438.3400,1
HU,2002-02,GASDIES,CLOSTLV,KBD,x,3
HU,2002-02,GASDIES,CLOSTLV,KL,864.6284,1
HU,2002-02,GASDIES,CLOSTLV,KTONS,729.0000,1
HU,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
