REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
IT,2002-01,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,CLOSTLV,KBBL,27094.7200,1
IT,2002-01,GASDIES,CLOSTLV,KBD,x,3
IT,2002-01,GASDIES,CLOSTLV,KL,4307.7236,1
IT,2002-01,GASDIES,CLOSTLV,KTONS,3632.0000,1
IT,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
IT,2002-01,GASDIES,IPTRANSF,KBBL,,3
IT,2002-01,GASDIES,IPTRANSF,KBD,,3
IT,2002-01,GASDIES,IPTRANSF,KL,,3
IT,2002-01,GASDIES,IPTRANSF,KTONS,,3
IT,2002-01,GASDIES,PTRANSF,CONVBBL,,3
IT,2002-01,GASDIES,PTRANSF,KBBL,,3
IT,2002-01,GASDIES,PTRANSF,KBD,,3
IT,2002-01,GASDIES,PTRANSF,KL,,3
IT,2002-01,GASDIES,PTRANSF,KTONS,,3
IT,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
IT,2002-01,GASDIES,RECEIPTS,KBBL,,3
IT,2002-01,GASDIES,RECEIPTS,KBD,,3
IT,2002-01,GASDIES,RECEIPTS,KL,,3
IT,2002-01,GASDIES,RECEIPTS,KTONS,,3
IT,2002-01,GASDIES,REFGROUT,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,REFGROUT,KBBL,26005.5600,1
IT,2002-01,GASDIES,REFGROUT,KBD,838.8890,1
IT,2002-01,GASDIES,REFGROUT,KL,4134.5607,1
IT,2002-01,GASDIES,REFGROUT,KTONS,3486.0000,1
IT,2002-01,GASDIES,STATDIFF,CONVBBL,,3
IT,2002-01,GASDIES,STATDIFF,KBBL,,3
IT,2002-01,GASDIES,STATDIFF,KBD,,3
IT,2002-01,GASDIES,STATDIFF,KL,,3
IT,2002-01,GASDIES,STATDIFF,KTONS,,3
IT,2002-01,GASDIES,STOCKCH,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,STOCKCH,KBBL,1588.9800,1
IT,2002-01,GASDIES,STOCKCH,KBD,x,3
IT,2002-01,GASDIES,STOCKCH,KL,252.6281,1
IT,2002-01,GASDIES,STOCKCH,KTONS,213.0000,1
IT,2002-01,GASDIES,TOTDEMO,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,TOTDEMO,KBBL,18351.6000,1
IT,2002-01,GASDIES,TOTDEMO,KBD,591.9871,1
IT,2002-01,GASDIES,TOTDEMO,KL,2917.6762,1
IT,2002-01,GASDIES,TOTDEMO,KTONS,2460.0000,1
IT,2002-01,GASDIES,TOTEXPSB,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,TOTEXPSB,KBBL,6042.6000,1
IT,2002-01,GASDIES,TOTEXPSB,KBD,194.9226,1
IT,2002-01,GASDIES,TOTEXPSB,KL,960.6983,1
IT,2002-01,GASDIES,TOTEXPSB,KTONS,810.0000,1
IT,2002-01,GASDIES,TOTIMPSB,CONVBBL,7460.0000,3
IT,2002-01,GASDIES,TOTIMPSB,KBBL,1104.0800,1
IT,2002-01,GASDIES,TOTIMPSB,KBD,35.6155,1
IT,2002-01,GASDIES,TOTIMPSB,KL,175.5350,1
IT,2002-01,GASDIES,TOTIMPSB,KTONS,148.0000,1
IT,2002-02,GASDIES,CLOSTLV,CONVBBL,7460.0000,3
IT,2002-02,GASDIES,CLOSTLV,KBBL,27669.1400,1
IT,2002-02,GASDIES,CLOSTLV,KBD,x,3
IT,2002-02,GASDIES,CLOSTLV,KL,4399.0493,1
IT,2002-02,GASDIES,CLOSTLV,KTONS,3709.0000,1
IT,2002-02,GASDIES,IPTRANSF,CONVBBL,,3
IT,2002-02,GASDIES,IPTRANSF,KBBL,,3
IT,2002-02,GASDIES,IPTRANSF,KBD,,3
IT,2002-02,GASDIES,IPTRANSF,KL,,3
IT,2002-02,GASDIES,IPTRANSF,KTONS,,3
IT,2002-02,GASDIES,PTRANSF,CONVBBL,,3
IT,2002-02,GASDIES,PTRANSF,KBBL,,3
IT,2002-02,GASDIES,PTRANSF,KBD,,3
IT,2002-02,GASDIES,PTRANSF,KL,,3
IT,2002-02,GASDIES,PTRANSF,KTONS,,3
IT,2002-02,GASDIES,RECEIPTS,CONVBBL,,3
IT,2002-02,GASDIES,RECEIPTS,KBBL,,3
IT,2002-02,GASDIES,RECEIPTS,KBD,,3
IT,2002-02,GASDIES,RECEIPTS,KL,,3
IT,2002-02,GASDIES,RECEIPTS,KTONS,,3
