REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
RU,2002-01,GASDIES,CLOSTLV,CONVBBL,7461.0000,3
RU,2002-01,GASDIES,CLOSTLV,KBBL,33574.5000,3
RU,2002-01,GASDIES,CLOSTLV,KBD,x,3
RU,2002-01,GASDIES,CLOSTLV,KL,5338.0000,3
RU,2002-01,GASDIES,CLOSTLV,KTONS,4500.0000,3
RU,2002-01,GASDIES,IPTRANSF,CONVBBL,,3
RU,2002-01,GASDIES,IPTRANSF,KBBL,,3
RU,2002-01,GASDIES,IPTRANSF,KBD,,3
RU,2002-01,GASDIES,IPTRANSF,KL,,3
RU,2002-01,GASDIES,IPTRANSF,KTONS,,3
RU,2002-01,GASDIES,PTRANSF,CONVBBL,,3
RU,2002-01,GASDIES,PTRANSF,KBBL,,3
RU,2002-01,GASDIES,PTRANSF,KBD,,3
RU,2002-01,GASDIES,PTRANSF,KL,,3
RU,2002-01,GASDIES,PTRANSF,KTONS,,3
RU,2002-01,GASDIES,RECEIPTS,CONVBBL,,3
RU,2002-01,GASDIES,RECEIPTS,KBBL,,3
RU,2002-01,GASDIES,RECEIPTS,KBD,,3
RU,2002-01,GASDIES,RECEIPTS,KL,,3
RU,2002-01,GASDIES,RECEIPTS,KTONS,,3
RU,2002-01,GASDIES,REFGROUT,CONVBBL,7461.0000,3
RU,2002-01,GASDIES,REFGROUT,KBBL,32828.4000,3
RU,2002-01,GASDIES,REFGROUT,KBD,1058.9806,3
RU,2002-01,GASDIES,REFGROUT,KL,5219.0000,3
RU,2002-01,GASDIES,REFGROUT,KTONS,4400.0000,3
RU,2002-01,GASDIES,STATDIFF,CONVBBL,,3
RU,2002-01,GASDIES,STATDIFF,KBBL,,3
RU,2002-01,GASDIES,STATDIFF,KBD,,3
RU,2002-01,GASDIES,STATDIFF,KL,,3
RU,2002-01,GASDIES,STATDIFF,KTONS,,3
RU,2002-01,GASDIES,STOCKCH,CONVBBL,..,3
RU,2002-01,GASDIES,STOCKCH,KBBL,-,3
RU,2002-01,GASDIES,STOCKCH,KBD,x,3
RU,2002-01,GASDIES,STOCKCH,KL,0.0000,3
RU,2002-01,GASDIES,STOCKCH,KTONS,0.0000,3
RU,2002-01,GASDIES,TOTDEMO,CONVBBL,7461.0000,3
RU,2002-01,GASDIES,TOTDEMO,KBBL,17906.4000,1
RU,2002-01,GASDIES,TOTDEMO,KBD,577.6258,1
RU,2002-01,GASDIES,TOTDEMO,KL,2847.0000,1
RU,2002-01,GASDIES,TOTDEMO,KTONS,2400.0000,1
RU,2002-01,GASDIES,TOTEXPSB,CONVBBL,7461.0000,3
RU,2002-01,GASDIES,TOTEXPSB,KBBL,15668.1000,3
RU,2002-01,GASDIES,TOTEXPSB,KBD,505.4226,3
RU,2002-01,GASDIES,TOTEXPSB,KL,2491.0000,3
RU,2002-01,GASDIES,TOTEXPSB,KTONS,2100.0000,3
RU,2002-01,GASDIES,TOTIMPSB,CONVBBL,7000.0000,3
RU,2002-01,GASDIES,TOTIMPSB,KBBL,0.0000,3
RU,2002-01,GASDIES,TOTIMPSB,KBD,0.0000,3
