REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
BR,2002-01,CRUDEOIL,CLOSTLV,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,CLOSTLV,KBBL,29813.0000,1
BR,2002-01,CRUDEOIL,CLOSTLV,KBD,x,3
BR,2002-01,CRUDEOIL,CLOSTLV,KL,4739.8963,1
BR,2002-01,CRUDEOIL,CLOSTLV,KTONS,4152.2284,1
BR,2002-01,CRUDEOIL,DIRECUSE,CONVBBL,,3
BR,2002-01,CRUDEOIL,DIRECUSE,KBBL,,3
BR,2002-01,CRUDEOIL,DIRECUSE,KBD,,3
BR,2002-01,CRUDEOIL,DIRECUSE,KL,,3
BR,2002-01,CRUDEOIL,DIRECUSE,KTONS,,3
BR,2002-01,CRUDEOIL,INDPROD,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,INDPROD,KBBL,44825.0000,1
BR,2002-01,CRUDEOIL,INDPROD,KBD,1445.9677,1
BR,2002-01,CRUDEOIL,INDPROD,KL,7126.6177,1
BR,2002-01,CRUDEOIL,INDPROD,KTONS,6243.0362,1
BR,2002-01,CRUDEOIL,OSOURCES,CONVBBL,,3
BR,2002-01,CRUDEOIL,OSOURCES,KBBL,,3
BR,2002-01,CRUDEOIL,OSOURCES,KBD,,3
BR,2002-01,CRUDEOIL,OSOURCES,KL,,3
BR,2002-01,CRUDEOIL,OSOURCES,KTONS,,3
BR,2002-01,CRUDEOIL,REFINOBS,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,REFINOBS,KBBL,49324.0000,1
BR,2002-01,CRUDEOIL,REFINOBS,KBD,1591.0968,1
BR,2002-01,CRUDEOIL,REFINOBS,KL,7841.9028,1
BR,2002-01,CRUDEOIL,REFINOBS,KTONS,6869.6379,1
BR,2002-01,CRUDEOIL,STATDIFF,CONVBBL,,3
BR,2002-01,CRUDEOIL,STATDIFF,KBBL,,3
BR,2002-01,CRUDEOIL,STATDIFF,KBD,,3
BR,2002-01,CRUDEOIL,STATDIFF,KL,,3
BR,2002-01,CRUDEOIL,STATDIFF,KTONS,,3
BR,2002-01,CRUDEOIL,STOCKCH,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,STOCKCH,KBBL,1872.0000,1
BR,2002-01,CRUDEOIL,STOCKCH,KBD,x,3
BR,2002-01,CRUDEOIL,STOCKCH,KL,297.6247,1
BR,2002-01,CRUDEOIL,STOCKCH,KTONS,260.7242,1
BR,2002-01,CRUDEOIL,TOTEXPSB,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,TOTEXPSB,KBBL,3474.0000,2
BR,2002-01,CRUDEOIL,TOTEXPSB,KBD,112.0645,2
BR,2002-01,CRUDEOIL,TOTEXPSB,KL,552.3228,2
BR,2002-01,CRUDEOIL,TOTEXPSB,KTONS,483.8440,2
BR,2002-01,CRUDEOIL,TOTIMPSB,CONVBBL,7180.0000,3
BR,2002-01,CRUDEOIL,TOTIMPSB,KBBL,9846.0000,1
BR,2002-01,CRUDEOIL,TOTIMPSB,KBD,317.6129,1
BR,2002-01,CRUDEOIL,TOTIMPSB,KL,1565.3916,1
BR,2002-01,CRUDEOIL,TOTIMPSB,KTONS,1371.3092,1
BR,2002-01,CRUDEOIL,TRANSBAK,CONVBBL,,3
BR,2002-01,CRUDEOIL,TRANSBAK,KBBL,,3
BR,2002-01,CRUDEOIL,TRANSBAK,KBD,,3
BR,2002-01,CRUDEOIL,TRANSBAK,KL,,3
BR,2002-01,CRUDEOIL,TRANSBAK,KTONS,,3
BR,2002-02,CRUDEOIL,CLOSTLV,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,CLOSTLV,KBBL,31787.0000,2
BR,2002-02,CRUDEOIL,CLOSTLV,KBD,x,3
BR,2002-02,CRUDEOIL,CLOSTLV,KL,5053.7378,2
BR,2002-02,CRUDEOIL,CLOSTLV,KTONS,4427.1588,2
BR,2002-02,CRUDEOIL,DIRECUSE,CONVBBL,,3
BR,2002-02,CRUDEOIL,DIRECUSE,KBBL,,3
BR,2002-02,CRUDEOIL,DIRECUSE,KBD,,3
BR,2002-02,CRUDEOIL,DIRECUSE,KL,,3
BR,2002-02,CRUDEOIL,DIRECUSE,KTONS,,3
BR,2002-02,CRUDEOIL,INDPROD,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,INDPROD,KBBL,40299.0000,2
BR,2002-02,CRUDEOIL,INDPROD,KBD,1439.2500,2
BR,2002-02,CRUDEOIL,INDPROD,KL,6407.0400,2
BR,2002-02,CRUDEOIL,INDPROD,KTONS,5612.6741,2
BR,2002-02,CRUDEOIL,OSOURCES,CONVBBL,,3
BR,2002-02,CRUDEOIL,OSOURCES,KBBL,,3
BR,2002-02,CRUDEOIL,OSOURCES,KBD,,3
BR,2002-02,CRUDEOIL,OSOURCES,KL,,3
BR,2002-02,CRUDEOIL,OSOURCES,KTONS,,3
BR,2002-02,CRUDEOIL,REFINOBS,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,REFINOBS,KBBL,46237.0000,2
BR,2002-02,CRUDEOIL,REFINOBS,KBD,1651.3214,2
BR,2002-02,CRUDEOIL,REFINOBS,KL,7351.1081,2
BR,2002-02,CRUDEOIL,REFINOBS,KTONS,6439.6936,2
BR,2002-02,CRUDEOIL,STATDIFF,CONVBBL,,3
BR,2002-02,CRUDEOIL,STATDIFF,KBBL,,3
BR,2002-02,CRUDEOIL,STATDIFF,KBD,,3
BR,2002-02,CRUDEOIL,STATDIFF,KL,,3
BR,2002-02,CRUDEOIL,STATDIFF,KTONS,,3
BR,2002-02,CRUDEOIL,STOCKCH,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,STOCKCH,KBBL,1974.0000,1
BR,2002-02,CRUDEOIL,STOCKCH,KBD,x,3
BR,2002-02,CRUDEOIL,STOCKCH,KL,313.8415,1
BR,2002-02,CRUDEOIL,STOCKCH,KTONS,274.9304,1
BR,2002-02,CRUDEOIL,TOTEXPSB,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,TOTEXPSB,KBBL,3442.0000,2
BR,2002-02,CRUDEOIL,TOTEXPSB,KBD,122.9286,2
BR,2002-02,CRUDEOIL,TOTEXPSB,KL,547.2352,2
BR,2002-02,CRUDEOIL,TOTEXPSB,KTONS,479.3872,2
BR,2002-02,CRUDEOIL,TOTIMPSB,CONVBBL,7180.0000,3
BR,2002-02,CRUDEOIL,TOTIMPSB,KBBL,11355.0000,1
BR,2002-02,CRUDEOIL,TOTIMPSB,KBD,405.5357,1
BR,2002-02,CRUDEOIL,TOTIMPSB,KL,1805.3038,1
BR,2002-02,CRUDEOIL,TOTIMPSB,KTONS,1581.4763,1
BR,2002-02,CRUDEOIL,TRANSBAK,CONVBBL,,3
BR,2002-02,CRUDEOIL,TRANSBAK,KBBL,,3
BR,2002-02,CRUDEOIL,TRANSBAK,KBD,,3
BR,2002-02,CRUDEOIL,TRANSBAK,KL,,3
BR,2002-02,CRUDEOIL,TRANSBAK,KTONS,,3
BR,2002-03,CRUDEOIL,CLOSTLV,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,CLOSTLV,KBBL,27926.0000,1
BR,2002-03,CRUDEOIL,CLOSTLV,KBD,x,3
BR,2002-03,CRUDEOIL,CLOSTLV,KL,4439.8868,1
BR,2002-03,CRUDEOIL,CLOSTLV,KTONS,3889.4150,1
BR,2002-03,CRUDEOIL,DIRECUSE,CONVBBL,,3
BR,2002-03,CRUDEOIL,DIRECUSE,KBBL,,3
BR,2002-03,CRUDEOIL,DIRECUSE,KBD,,3
BR,2002-03,CRUDEOIL,DIRECUSE,KL,,3
BR,2002-03,CRUDEOIL,DIRECUSE,KTONS,,3
BR,2002-03,CRUDEOIL,INDPROD,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,INDPROD,KBBL,45289.0000,1
BR,2002-03,CRUDEOIL,INDPROD,KBD,1460.9355,1
BR,2002-03,CRUDEOIL,INDPROD,KL,7200.3879,1
BR,2002-03,CRUDEOIL,INDPROD,KTONS,6307.6602,1
BR,2002-03,CRUDEOIL,OSOURCES,CONVBBL,,3
BR,2002-03,CRUDEOIL,OSOURCES,KBBL,,3
BR,2002-03,CRUDEOIL,OSOURCES,KBD,,3
BR,2002-03,CRUDEOIL,OSOURCES,KL,,3
BR,2002-03,CRUDEOIL,OSOURCES,KTONS,,3
BR,2002-03,CRUDEOIL,REFINOBS,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,REFINOBS,KBBL,52582.0000,1
BR,2002-03,CRUDEOIL,REFINOBS,KBD,1696.1935,1
BR,2002-03,CRUDEOIL,REFINOBS,KL,8359.8843,1
BR,2002-03,CRUDEOIL,REFINOBS,KTONS,7323.3983,1
BR,2002-03,CRUDEOIL,STATDIFF,CONVBBL,,3
BR,2002-03,CRUDEOIL,STATDIFF,KBBL,,3
BR,2002-03,CRUDEOIL,STATDIFF,KBD,,3
BR,2002-03,CRUDEOIL,STATDIFF,KL,,3
BR,2002-03,CRUDEOIL,STATDIFF,KTONS,,3
BR,2002-03,CRUDEOIL,STOCKCH,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,STOCKCH,KBBL,-3862.0000,1
BR,2002-03,CRUDEOIL,STOCKCH,KBD,x,3
BR,2002-03,CRUDEOIL,STOCKCH,KL,-614.0100,1
BR,2002-03,CRUDEOIL,STOCKCH,KTONS,-537.8830,1
BR,2002-03,CRUDEOIL,TOTEXPSB,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,TOTEXPSB,KBBL,7567.0000,1
BR,2002-03,CRUDEOIL,TOTEXPSB,KBD,244.0968,1
BR,2002-03,CRUDEOIL,TOTEXPSB,KL,1203.0589,1
BR,2002-03,CRUDEOIL,TOTEXPSB,KTONS,1053.8997,1
BR,2002-03,CRUDEOIL,TOTIMPSB,CONVBBL,7180.0000,3
BR,2002-03,CRUDEOIL,TOTIMPSB,KBBL,10998.0000,1
BR,2002-03,CRUDEOIL,TOTIMPSB,KBD,354.7742,1
BR,2002-03,CRUDEOIL,TOTIMPSB,KL,1748.5453,1
BR,2002-03,CRUDEOIL,TOTIMPSB,KTONS,1531.7549,1
BR,2002-03,CRUDEOIL,TRANSBAK,CONVBBL,,3
BR,2002-03,CRUDEOIL,TRANSBAK,KBBL,,3
BR,2002-03,CRUDEOIL,TRANSBAK,KBD,,3
BR,2002-03,CRUDEOIL,TRANSBAK,KL,,3
BR,2002-03,CRUDEOIL,TRANSBAK,KTONS,,3
BR,2002-04,CRUDEOIL,CLOSTLV,CONVBBL,7180.0000,3
BR,2002-04,CRUDEOIL,CLOSTLV,KBBL,30225.0000,1
BR,2002-04,CRUDEOIL,CLOSTLV,KBD,x,3
BR,2002-04,CRUDEOIL,CLOSTLV,KL,4805.3992,1
BR,2002-04,CRUDEOIL,CLOSTLV,KTONS,4209.6100,1
BR,2002-04,CRUDEOIL,DIRECUSE,CONVBBL,,3
BR,2002-04,CRUDEOIL,DIRECUSE,KBBL,,3
BR,2002-04,CRUDEOIL,DIRECUSE,KBD,,3
BR,2002-04,CRUDEOIL,DIRECUSE,KL,,3
BR,2002-04,CRUDEOIL,DIRECUSE,KTONS,,3
BR,2002-04,CRUDEOIL,INDPROD,CONVBBL,7180.0000,3
BR,2002-04,CRUDEOIL,INDPROD,KBBL,44221.0000,1
BR,2002-04,CRUDEOIL,INDPROD,KBD,1474.0333,1
BR,2002-04,CRUDEOIL,INDPROD,KL,7030.5892,1
BR,2002-04,CRUDEOIL,INDPROD,KTONS,6158.9136,1
BR,2002-04,CRUDEOIL,OSOURCES,CONVBBL,,3
BR,2002-04,CRUDEOIL,OSOURCES,KBBL,,3
BR,2002-04,CRUDEOIL,OSOURCES,KBD,,3
BR,2002-04,CRUDEOIL,OSOURCES,KL,,3
BR,2002-04,CRUDEOIL,OSOURCES,KTONS,,3
BR,2002-04,CRUDEOIL,REFINOBS,CONVBBL,7180.0000,3
BR,2002-04,CRUDEOIL,REFINOBS,KBBL,49042.0000,1
BR,2002-04,CRUDEOIL,REFINOBS,KBD,1634.7333,1
BR,2002-04,CRUDEOIL,REFINOBS,KL,7797.0683,1
BR,2002-04,CRUDEOIL,REFINOBS,KTONS,6830.3621,1
BR,2002-04,CRUDEOIL,STATDIFF,CONVBBL,,3
BR,2002-04,CRUDEOIL,STATDIFF,KBBL,,3
BR,2002-04,CRUDEOIL,STATDIFF,KBD,,3
BR,2002-04,CRUDEOIL,STATDIFF,KL,,3
BR,2002-04,CRUDEOIL,STATDIFF,KTONS,,3
BR,2002-04,CRUDEOIL,STOCKCH,CONVBBL,7180.0000,3
BR,2002-04,CRUDEOIL,STOCKCH,KBBL,2299.0000,1
BR,2002-04,CRUDEOIL,STOCKCH,KBD,x,3
BR,2002-04,CRUDEOIL,STOCKCH,KL,365.5124,1
BR,2002-04,CRUDEOIL,STOCKCH,KTONS,320.1950,1
BR,2002-04,CRUDEOIL,TOTEXPSB,CONVBBL,7180.0000,3
